cid,SMILES,AO,ROS,NRF2
118170169,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(C4=C(C5=C(C=C4)N(N=N5)C)C)C(C(=O)O)N)C,1,0,0
118170206,CCN1C=C(C=N1)CCC(CC(=O)O)C2=CC(=C(C=C2)C)CN3C[C@H](OC4=CC=CC=C4S3(=O)=O)C,1,0,0
118170207,CCC1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC5=C(C=C4)N(N=N5)C)C,1,0,0
118170220,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC5=C(C(=C4)OC)N(N=N5)C)C,1,0,0
118170225,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC=C(C=C4)C(=O)C)C,1,0,0
118170238,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC(=C(C=C4)F)F)C,1,0,0
118170243,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CCC4=CN(N=N4)C(C)C)CC(=O)O)C,1,0,0
118170248,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC(=C(C=C4)C#N)OC)C,1,0,0
118170263,CC1CC2=C(C=CC(=C2)F)S(=O)(=O)N(C1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=C(C=C(C=C4)C#N)C)C,1,0,0
118170268,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CCC4=CN(N=N4)CC)CC(=O)O)C(F)(F)F,1,0,0
118170295,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC5=C(C=C4)C(=O)C(C5)(C)C)C,1,0,0
118170296,CC1=C(C=C(C=C1)C(CC(=O)O)C2=C(C3=C(C=C2)N(N=N3)C)C)CN4CC5CCCCC5CCS4(=O)=O,1,0,0
118170304,CCC1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC5=C(C(=C4)OC)N(N=N5)C)C,1,0,0
118170312,CCN1C=C(N=N1)CCC(CC(=O)O)C2=CC(=C(C=C2)C)CN3CC(CC4=C(S3(=O)=O)C=NC=C4)C,1,0,0
118170323,CCN1C=C(N=N1)CCC(CC(=O)O)C2=CC(=C(C=C2)C)CN3C[C@H](OC4=C(S3(=O)=O)N=CC=C4)C,1,0,0
118170335,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=C(C=C(C=C4)F)C)C,1,0,0
118170380,CCN1C=C(N=N1)CCC(CC(=O)O)C2=CC(=C(C=C2)C)CN3C[C@H](CC4=CC=CC=C4S3(=O)=O)C,1,0,0
118170381,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=C(C=C(C=C4C)F)CN(C)C)C,1,0,0
118170385,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC5=C(C=C4)C(=O)CC5)C,1,0,0
118170392,CCN1C2=C(C(=C(C=C2)C(CC(=O)O)C3=CC(=C(C=C3)C(F)(F)F)CN4C[C@H](OC5=CC=CC=C5S4(=O)=O)C)C)N=N1,1,0,0
118170463,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CCC4=CN(N=N4)C)CC(=O)O)C,1,0,0
118170470,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC(=C(C=C4C)F)CCN(C)C)C,1,0,0
118170489,CC1=C(C=C(C=C1)C(CC(=O)O)C2=C(C3=C(C=C2)N(N=N3)C)C)CN4CC5=CC=CC=C5CCS4(=O)=O,1,0,0
118170490,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CCC(C)C)CC(=O)O)C,1,0,0
118170505,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)[C@H](C4=C(C5=C(C=C4)N(N=N5)C)C)C(C)(C)C(=O)O)C,1,0,0
118170512,CC1CC2=C(C=CC(=C2)CCCN)S(=O)(=O)N(C1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC5=C(C=C4)N(N=N5)C)C,1,0,0
118170518,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC(=CC=C4)OC)CC,1,0,0
118170539,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC(=C(C(=C4)F)F)F)C,1,0,0
118170543,CC1CC2=C(C=CC(=C2)CCCNC(=O)OC(C)(C)C)S(=O)(=O)N(C1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC5=C(C=C4)N(N=N5)C)C,1,0,0
118170544,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=C(C(=CC=C4)OC)C)C,1,0,0
118170571,CCCN1C=C(N=N1)CCC(CC(=O)O)C2=CC(=C(C=C2)C)CN3C[C@H](OC4=C(S3(=O)=O)C=NC=C4)CC,1,0,0
118170581,CCN1C=C(N=N1)CCC(CC(=O)O)C2=CC(=C(C=C2)C)CN3CC(CC4=C(S3(=O)=O)C=C(C=C4)F)C,1,0,0
118170583,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CCC4=CN(N=N4)CC)CC(=O)O)C,1,0,0
118170599,CCN1C=C(N=N1)CCC(CC(=O)O)C2=CC(=C(C=C2)C)CN3C[C@H](OC4=C(S3(=O)=O)C=CN=C4)C,1,0,0
118170607,CCC1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=CC(=CC=C3)C(CC(=O)O)C4=CC5=C(C(=C4)OC)N(N=N5)C,1,0,0
118170617,CC[C@@H]1CN(S(=O)(=O)C2=C(O1)C=CN=C2)CC3=C(C=CC(=C3)C(CCC4=CN(N=N4)C(C)C)CC(=O)O)C,1,0,0
118170633,CCN1C(=O)C2=C(C1=O)C=C(C=C2)C(CC(=O)O)C3=CC(=C(C=C3)C)CN4C[C@H](OC5=CC=CC=C5S4(=O)=O)C,1,0,0
118170640,CC1CC2=C(C=C(C=C2)Br)S(=O)(=O)N(C1)C3CCC4=C3C=C(C=C4)C(CC(=O)O)C5=C(C6=C(C=C5)N(N=N6)C)C,1,0,0
118170661,C[C@@H]1CN(S(=O)(=O)C2=C(O1)C=CC=N2)CC3=C(C=CC(=C3)C(CC(=O)O)C4=C(C5=C(C=C4)N(N=N5)C)C)C,1,0,0
118170664,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC(=CC=C4)OC)C,1,0,0
118170680,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC=C(C=C4)Cl)C,1,0,0
118170686,CCN1C2=C(C(=C(C=C2)C(CC(=O)O)C3=CC(=C(C=C3)C)CN4C[C@H](OC5=C(S4(=O)=O)C=CC=N5)C)C)N=N1,1,0,0
118170697,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CCC4=CC=CC=C4C)CC(=O)O)C,1,0,0
118170710,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=C(C=C(C=C4)C#N)F)C,1,0,0
118170719,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=C(C=C(C=C4)F)F)C,1,0,0
118170723,CC1=C(C=C(C=C1)C(CC(=O)O)C2=C(C3=C(C=C2)N(N=N3)C)C)CN4CC5CCCCC5CS4(=O)=O,1,0,0
118170725,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CCC4=NN(N=C4)C)CC(=O)O)C,1,0,0
118170780,CC[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC(=C(C=C4C)F)CCCN(C)C)C,1,0,0
118170796,CC1=C(C=C(C=C1)C(CC(=O)O)C2=CC(=C3C(=C2C)N=NN3C)OC)CN(C)C(=O)OC4CCCC4,1,0,0
118170823,CCC1CN(S(=O)(=O)C2=CC=CC=C12)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC5=C(C(=C4)OC)N(N=N5)C)C,1,0,0
118170830,CCC1CN(S(=O)(=O)C2=C(O1)N=CC=C2)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC5=C(C(=C4)OC)N(N=N5)C)C,1,0,0
118170894,CCC1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=C(C=C(C=C4)C#N)C)C,1,0,0
118170902,CCC1CN(S(=O)(=O)C2=C(O1)N=CC=C2)CC3=C(C=CC(=C3)C(CC(=O)O)C4=C(C5=C(C=C4)N(N=N5)C)C)C,1,0,0
118170949,CCN1C=C(N=N1)CCC(CC(=O)O)C2=CC(=C(C=C2)C(F)(F)F)CN3CC(CC4=CC=CC=C4S3(=O)=O)C,1,0,0
118170951,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC=C(C=C4)SC)C,1,0,0
118188766,CCN1CCN(S(=O)(=O)C2=CC=CC=C21)CC3=C(C=CC(=C3)C(CC(=O)O)C4=CC5=C(C=C4)N(N=N5)C)C,1,0,0
118188834,CC[C@@H]1CN(S(=O)(=O)C2=C(O1)N=CC=C2)CC3=C(C=CC(=C3)C(CCC4=CN(N=N4)CC)CC(=O)O)C,1,0,0
118188869,CCN1C=C(N=N1)CCC(CC(=O)O)C2=CC(=C(C=C2)C)CN3C[C@H](OC4=CC=CC=C4S3(=O)=O)C,1,0,0
118432633,CC1=C(C=C(S1)C(=O)NC2=NN=C(S2)C)[C@H]3C[C@@H]3NCC4CC4,0,1,0
118432634,CC1=C(C=C(S1)C(=O)NC2=CN(N=C2)C)C3CC3N,0,1,0
118432642,CC1=NN=C(S1)NC(=O)C2=CC3=CC=CC=C3C(=C2)C4CC4N,0,1,0
118432646,CC1=NN=C(S1)NC(=O)C2=CC(=CC3=CC=CC=C32)C4CC4NCC5CCOCC5,0,1,0
118432650,C1CC(CCC1NC(=O)C2=CSC(=C2)C3CC3NCC4CCOCC4)(F)F,0,1,0
118432655,C1CC(CCC1NC(=O)C2=CC3=C(C(=C2)C4CC4NCC5CCOCC5)OCC3)(F)F,0,1,0
118432660,CC1=C(C=C(S1)C2CC2NCC3CC3)C(=O)NC4=NN=C(S4)C,0,1,0
118432664,CC1=C(C=C(S1)C(=O)NC2=NN=C(S2)C)C3CC3NCC4CCOCC4,0,1,0
118432667,CC1=C(C=C(S1)C(=O)NC2=NN=C(S2)C)[C@@H]3C[C@H]3NCC4CCOCC4,0,1,0
118432683,CC1=C(C=C(S1)C(=O)NC2=NN=C(S2)C)[C@@H]3C[C@H]3NCC4CC4,0,1,0
118432690,CN1C=C(C=N1)NC(=O)C2=CC(=CS2)[C@H]3C[C@@H]3NC4CCC4,0,1,0
118432691,CC1=C(C=C(S1)C2CC2NCC3CCOCC3)C(=O)NC4=NN=C(S4)C,0,1,0
118432695,CC1=C(C=C(S1)C(=O)NC2CCOCC2)[C@@H]3C[C@H]3NCC4CCC4,0,1,0
118432707,CC1=NN=C(S1)NC(=O)C2=CC(=CC3=CC=CC=C32)C4CC4N,0,1,0
118432712,CN1C=C(C=N1)NC(=O)C2=CC(=CS2)[C@@H]3C[C@H]3NC4CCC4,0,1,0
118432725,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)[C@H]3C[C@@H]3NCC4CCOCC4,0,1,0
118432727,CC1=C(C=C(S1)C(=O)NC2=CN(N=C2)C)C3CC3NC4CCC4,0,1,0
118432729,C1CC(C1)N[C@H]2C[C@@H]2C3=CSC(=C3)C(=O)NC4CCOCC4,0,1,0
118432730,CC1=C(C=C(S1)C(=O)NC2=CN(N=C2)C)[C@@H]3C[C@H]3NC4CCC4,0,1,0
118432748,CC1=C(C=C(S1)C(=O)NC2CCOCC2)[C@H]3C[C@@H]3NCC4CC4,0,1,0
118432765,CC1=C(C=C(S1)C(=O)NC2CCOCC2)C3CC3NCC4CC4,0,1,0
118432767,CC1=C(C=C(S1)C(=O)NC2CCOCC2)[C@@H]3C[C@H]3NCC4CC4,0,1,0
118432768,C1CC1CN[C@@H]2C[C@H]2C3=CSC(=C3)C(=O)NC4CCOCC4,0,1,0
118432769,CC1=C(C=C(S1)C(=O)NC2CCOCC2)[C@@H]3C[C@H]3NC4CCC4,0,1,0
118432772,CC1=C(C=C(S1)C(=O)NC2=CN(N=C2)C)[C@@H]3C[C@H]3NCC4CC4,0,1,0
118432779,C1CC1CNC2CC2C3=CSC(=C3)C(=O)NC4CCOCC4,0,1,0
118432786,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)C3CC3NC4CCN(CC4)C5CC5,0,1,0
118432789,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)[C@@H]3C[C@H]3NC4CCN(CC4)C5CC5,0,1,0
118432790,C1CC(CCC1NC(=O)C2=CSC(=C2)[C@@H]3C[C@H]3NCC4=CC=C(C=C4)C(=O)O)(F)F,0,1,0
118432794,CN1C=C(C=N1)NC(=O)C2=CSC(=C2)C3CC3NC4CCC4,0,1,0
118432815,CC1=C(C=C(S1)C(=O)NC2=NN=C(S2)C)C3CC3N,0,1,0
118432819,CC1=C(C=C(S1)C(=O)NC2CCC(CC2)(F)F)C3CC3NC4CCOCC4,0,1,0
118432821,CC1=C(C=C(S1)C(=O)NC2CCC(CC2)(F)F)[C@@H]3C[C@H]3NC4CCOCC4,0,1,0
118432828,CC1=C(C=C(S1)C2CC2NC3CCOCC3)C(=O)NC4CCC(CC4)(F)F,0,1,0
118432832,C1CC(CCC1NC(=O)C2=CSC(=C2)[C@@H]3C[C@H]3NCC4=NN=C(O4)N)(F)F,0,1,0
118432836,CC1=C(C=C(S1)C(=O)NC2CCC(CC2)(F)F)C3CC3NCC4CCOCC4,0,1,0
118432842,CC1=C(C=C(S1)C(=O)NC2CCC(CC2)(F)F)[C@H]3C[C@@H]3NC4CCOCC4,0,1,0
118432844,CC1=NN=C(S1)NC(=O)C2=CSC(=C2)C3CC3NCC4CCOCC4,0,1,0
118432877,CC1=C(C=C(S1)C(=O)NC2CCC(CC2)(F)F)C3CC3NCC4CC4,0,1,0
118432882,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)[C@@H]3C[C@H]3N,0,1,0
118432890,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)[C@H]3C[C@@H]3NC4CCC4,0,1,0
118432893,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)[C@@H]3C[C@H]3NCC4CC4,0,1,0
118432903,CC1=C(C=C(S1)C(=O)NC2CCOCC2)[C@H]3C[C@@H]3NC4CCC4,0,1,0
118432909,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)[C@@H]3C[C@H]3NCC4CCOCC4,0,1,0
118432923,C1CC1CN[C@H]2C[C@@H]2C3=CC(=CS3)C(=O)NC4CCOCC4,0,1,0
118432930,CC1=C(C=C(S1)C(=O)NC2=NN=C(S2)C)C3CC3NCC4CC4,0,1,0
118432938,CC1=NN=C(S1)NC(=O)C2=CC3=CC=CC=C3C(=C2)C4CC4NCC5CCOCC5,0,1,0
118432945,CC1=NN=C(S1)NC(=O)C2=CC3=C(C(=C2)C4CC4N)OCC3,0,1,0
118432973,C1CC1NC(=O)C2=CSC(=C2)[C@@H]3C[C@H]3NCC4CCOCC4,0,1,0
118432983,CC1=C(C=C(S1)C(=O)NC2=CN(N=C2)C)[C@H]3C[C@@H]3NC4CCC4,0,1,0
118432995,CC1=C(C=C(S1)C2CC2NCC3CC3)C(=O)NC4CCOCC4,0,1,0
118432998,CC1=C(C=C(S1)C(=O)NC2=CN(N=C2)C)[C@@H]3C[C@H]3NCC4CCC4,0,1,0
118433000,C1CC1CNC2CC2C3=CC(=CC4=C3OCC4)C(=O)NC5CCC(CC5)(F)F,0,1,0
118433005,CC1=C(C=C(S1)C(=O)NC2=NN=C(S2)C)[C@H]3C[C@@H]3NC4CCC4,0,1,0
118433013,CC1=C(C=C(S1)C2CC2NCC3CC3)C(=O)NC4CCC(CC4)(F)F,0,1,0
118433017,CN1C=C(C=N1)NC(=O)C2=CC(=CS2)[C@H]3C[C@@H]3NCC4CC4,0,1,0
118433024,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)C3CC3NCC4CC4,0,1,0
118433032,C1CC1CN[C@H]2C[C@@H]2C3=CSC(=C3)C(=O)NC4CCOCC4,0,1,0
118433033,CC1=C(C=C(S1)C(=O)NC2=NN=C(S2)C)[C@H]3C[C@@H]3NCC4CCOCC4,0,1,0
118433036,CC1=C(C=C(S1)C(=O)NC2=CN(N=C2)C)[C@H]3C[C@@H]3NCC4CC4,0,1,0
118433065,CC1=NN=C(S1)NC(=O)C2=CSC(=C2)C3CC3NCC4CC4,0,1,0
118433073,CN1C(=CC(=N1)C(=O)NC2CCC(CC2)(F)F)C3CC3N,0,1,0
118433098,C1CC(C1)NC2CC2C3=CSC(=C3)C(=O)NC4CCOCC4,0,1,0
118433099,C1CC(C1)N[C@@H]2C[C@H]2C3=CSC(=C3)C(=O)NC4CCOCC4,0,1,0
118433105,CC1=C(C=C(S1)C(=O)NC2=NN=C(S2)C)[C@@H]3C[C@H]3NC4CCC4,0,1,0
118433117,C1CC1CNC2CC2C3=CC=C(S3)C(=O)NC4CCC(CC4)(F)F,0,1,0
118433123,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)[C@H]3C[C@@H]3NCC4CC4,0,1,0
118433132,CN1C=C(C=N1)NC(=O)C2=CC(=CS2)[C@@H]3C[C@H]3NCC4CC4,0,1,0
118433159,CN1C=C(C=N1)NC(=O)C2=CC(=CS2)C3CC3NCC4CC4,0,1,0
118433196,CC1=C(C=C(S1)C(=O)NC2=NN=C(S2)C)C3CC3NC4CCC4,0,1,0
118433224,C1CC1CNC2CC2C3=CSC(=N3)C(=O)NC4CCC(CC4)(F)F,0,1,0
118433230,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)C3CC3NC4CCC4,0,1,0
118433249,CC1=NN=C(S1)NC(=O)C2=CSC(=C2)C3CC3NC4CCC4,0,1,0
118433256,CC1=C(C=C(S1)C2CC2NCC3CCOCC3)C(=O)NC4CCC(CC4)(F)F,0,1,0
118433270,CC1=NN=C(S1)NC(=O)C2=CC3=CC=CC=C3C(=C2)C4CC4NCC5CC5,0,1,0
118433286,CN1C(=CC(=N1)C(=O)NC2CCC(CC2)(F)F)C3CC3NCC4CC4,0,1,0
118433300,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)C3CC3NCC4CCOCC4,0,1,0
118433312,C1CC1CNC2CC2C3=CC(=CS3)C(=O)NC4CCOCC4,0,1,0
118433324,CC1=NN=C(S1)NC(=O)C2=CC(=CS2)[C@H]3C[C@@H]3NC4CCN(CC4)C5CC5,0,1,0
118433352,CC1=C(C=C(C=N1)C(=O)NC2CCC(CC2)(F)F)C3CC3NCC4CC4,0,1,0
118433355,C1CC1CNC2CC2C3=CC(=CS3)C(=O)NC4CCC(CC4)(F)F,0,1,0
118433367,C1CC1CNC2CC2C3=CSC(=C3)C(=O)NC4CCC(CC4)(F)F,0,1,0
118433377,CC1=NN=C(S1)NC(=O)C2=CC3=C(C(=C2)C4CC4NCC5CC5)OCC3,0,1,0
118445233,CN1C=CC(=C1)NC(=O)C2=CC(=CS2)C3CC3NC4CCC4,0,1,0
118502708,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4CCOCC4)C5=CN=C(C=C5)OCCCN(C)C,1,0,0
118718026,CCCCCN1[C@H]2CC([C@@H]([C@@H]1CC(=C)C)C3=C2C=CC=C3Br)(C)C,0,1,0
118724260,C1=CC=C(C=C1)CCCSC2=CC=C(C3=NON=C23)[N+](=O)[O-],1,1,0
118724262,CCOC(=O)C1=CC=C(C=C1)SC2=CC=C(C3=NON=C23)[N+](=O)[O-],0,1,0
118724275,CCOC(=O)C1=CC=C(C=C1)CSC2=CC=C(C3=NON=C23)[N+](=O)[O-],1,1,0
118886840,CC(C)CCN1C2=CC=CC=C2[C@@]3(C1=O)CC3C4=CC5=C(C=C4)C(=NN5)/C=C/C6=CC=C(C=C6)CN(C)C,0,1,0
118898446,CC1=CC=CC=C1C2=CC(=CC(=C2)NC3=NC=CC(=N3)C(F)(F)F)C4=CN=C(S4)[C@]5(CC[C@@H](C(C5)(C)C)C(=O)O)O,0,1,0
118898447,CC1=CSC=C1C2=CC(=CC(=C2)C3=CN=C(S3)[C@]4(CC[C@@H](C(C4)(C)C)C(=O)O)O)NC5=NC=CC(=N5)C(F)(F)F,0,1,0
118898451,CC1=C(C=CC(=C1)C2=CC(=CC(=C2)NC3=NC=CC(=N3)C(F)(F)F)C4=CN=C(S4)[C@]5(CC[C@@H](C(C5)(C)C)C(=O)O)O)F,0,1,0
118898471,CC1(C[C@](CC[C@@H]1C(=O)O)(C2=NC=C(S2)C3=CC(=CC(=C3)C4=CC=C(C=C4)F)NC5=NC=CC(=N5)C(F)(F)F)O)C,0,1,0
118898472,CC1(C[C@@](CC[C@H]1C(=O)O)(C2=NC=C(S2)C3=CC(=CC(=C3)S(=O)(=O)C)NC4=NC=CC(=N4)C(F)(F)F)O)C,0,1,0
118898477,CC1=C(SC=C1)C2=CC(=CC(=C2)C3=CN=C(S3)[C@]4(CC[C@@H](C(C4)(C)C)C(=O)O)O)NC5=NC=CC(=N5)C(F)(F)F,0,1,0
118898480,CC1(C[C@](CC[C@@H]1C(=O)O)(C2=NC=C(S2)C3=CC(=CC(=C3)C4=CC=CS4)NC5=NC=CC(=N5)C(F)(F)F)O)C,0,1,0
118898481,C/C=C(\C)/C1=CC(=CC(=C1)C2=CN=C(S2)[C@]3(CC[C@@H](C(C3)(C)C)C(=O)O)O)NC4=NC=CC(=N4)C(F)(F)F,0,1,0
118898487,CC1(C[C@](CC[C@@H]1C(=O)O)(C2=NC=C(S2)C3=CC(=CC(=C3)C4=CC=C(C=C4)COC)NC5=NC=CC(=N5)C(F)(F)F)O)C,0,1,0
118898495,CC1(C[C@](CC[C@@H]1C(=O)O)(C2=NC=C(S2)C3=CC(=CC(=C3)NC4=NC=CC(=N4)C(F)(F)F)C5=CCCCC5)O)C,0,1,0
118898504,CC1(C[C@](CC[C@@H]1C(=O)O)(C2=NC=C(S2)C3=CC(=CC(=C3)/C=C\C(C)(C)C)NC4=NC=CC(=N4)C(F)(F)F)O)C,0,1,0
118898506,CC(=C)C1=CC(=CC(=C1)C2=CN=C(S2)[C@]3(CC[C@@H](C(C3)(C)C)C(=O)O)O)NC4=NC=CC(=N4)C(F)(F)F,0,1,0
118898512,CC1=CC(=C(C=C1)F)C2=CC(=CC(=C2)NC3=NC=CC(=N3)C(F)(F)F)C4=CN=C(S4)[C@]5(CC[C@@H](C(C5)(C)C)C(=O)O)O,0,1,0
118898514,CC1(C[C@](CC[C@@H]1C(=O)O)(C2=NC=C(S2)C3=CC(=CC(=C3)/C=C\C4CC4)NC5=NC=CC(=N5)C(F)(F)F)O)C,0,1,0
118898528,CCN1C=C(C=N1)C2=CC(=CC(=C2)NC3=NC=CC(=N3)C(F)(F)F)C4=CN=C(S4)[C@]5(CC[C@@H](C(C5)(C)C)C(=O)O)O,0,1,0
118898529,CC/C=C\C1=CC(=CC(=C1)NC2=NC=CC(=N2)C(F)(F)F)C3=CN=C(S3)[C@]4(CC[C@@H](C(C4)(C)C)C(=O)O)O,0,1,0
118898534,CC1(C[C@@](CC[C@H]1C(=O)O)(C2=NC=C(S2)C3=CC(=CC(=C3)C#N)NC4=NC=CC(=N4)C(F)(F)F)O)C,0,1,0
118898535,CC1(C[C@](CC[C@@H]1C(=O)O)(C2=NC=C(S2)C3=CC(=CC(=C3)C4=CC=NC=C4)NC5=NC=CC(=N5)C(F)(F)F)O)C,0,1,0
118987710,CN(C)CC1=CC=C(C=C1)/C=C/C2C3CCC(CC3NN2)[C@@H]4C[C@]45C6=C(C=CC(=C6)OC(F)F)NC5=O,0,1,0
118987711,CN(C)CC1=CC=C(C=C1)/C=C/C2C3CCC(CC3NN2)[C@@H]4C[C@]45C6=C(C=CC(=C6)F)NC5=O,0,1,0
118987713,COC1=CC2=C(C=C1)NC(=O)[C@@]23C[C@H]3C4CCC5C(C4)NNC5/C=C/C6=CN=C(C=C6)CN7CCCCC7,0,1,0
118987714,C1CCN(CC1)CC2=NC=C(C=C2)/C=C/C3C4CCC(CC4NN3)[C@@H]5C[C@]56C7=CC=CC=C7NC6=O,0,1,0
118987715,CN(C)CC1=CC=C(C=C1)/C=C/C2C3CCC(CC3NN2)[C@@H]4C[C@]45C6=C(C=CC(=C6)OC)NC5=O,0,1,0
118987716,CN(C)CC1=CC=C(C=C1)/C=C/C2C3CCC(CC3NN2)[C@@H]4C[C@]45C6=CC=CC=C6NC5=O,0,1,0
118987718,CC1=NC=C(C=C1)/C=C/C2C3CCC(CC3NN2)[C@@H]4C[C@]45C6=CC=CC=C6NC5=O,0,1,0
118987719,C1CC2C(CC1[C@@H]3C[C@]34C5=CC=CC=C5NC4=O)NNC2/C=C/C6=CN=CC=C6,0,1,0
118987720,C1CCN(C1)CC2=CC=C(C=C2)/C=C/C3C4CCC(CC4NN3)[C@@H]5C[C@]56C7=CC=CC=C7NC6=O,0,1,0
118987721,CCN(CC)CC1=CC=C(C=C1)/C=C/C2C3CCC(CC3NN2)[C@@H]4C[C@]45C6=CC=CC=C6NC5=O,0,1,0
118987722,CN1CCN(CC1)C2=NC=C(C=C2)/C=C/C3C4CCC(CC4NN3)[C@@H]5C[C@]56C7=C(C=CC(=C7)OC)NC6=O,0,1,0
118987724,C1CCN(CC1)CC2=CC=C(C=C2)/C=C/C3C4CCC(CC4NN3)[C@@H]5C[C@]56C7=CC=CC=C7NC6=O,0,1,0
118987725,CC1=CC2=C(C=C1)NC(=O)[C@@]23C[C@H]3C4CCC5C(C4)NNC5/C=C/C6=CC=C(C=C6)CN7CCOCC7,0,1,0
118987726,C1CC2C(CC1[C@@H]3C[C@]34C5=C(C=CC(=C5)F)NC4=O)NNC2/C=C/C6=CC=C(C=C6)CN7CCOCC7,0,1,0
118987727,CN1CCN(CC1)CC2=CC=C(C=C2)/C=C/C3C4CCC(CC4NN3)[C@@H]5C[C@]56C7=CC=CC=C7NC6=O,0,1,0
118987728,COC1=CC2=C(C=C1)NC(=O)[C@@]23C[C@H]3C4CCC5C(C4)NNC5/C=C/C6=CC(=C(C(=C6)F)CN7CCOCC7)F,0,1,0
118987730,COC1=CC2=C(C=C1)NC(=O)[C@@]23C[C@H]3C4CCC5C(C4)NNC5/C=C/C6=CC=C(C=C6)CN7CCOCC7,0,1,0
118987731,C1CC2C(CC1[C@@H]3C[C@]34C5=CC=CC=C5NC4=O)NNC2/C=C/C6=CC=C(C=C6)CN7CCOCC7,0,1,0
