cid,SMILES,stat,mtor,nfkb
138559133,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CC[C@@H]([C@H](C4)F)N,0,0,1
138559140,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4[C@@H]5CC[C@H]4CC(C5)N,0,0,1
138559144,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CCC(CC4)NCC(F)F,0,0,1
138559146,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CC[C@@H]([C@H](C4)F)NC(C)C,0,0,1
138559151,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CCC(CC4)NC(CF)CF,0,0,1
138559154,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)CN4CCC(CC4)OC,0,0,1
138559157,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N(C)C4CCN(CC4)C,0,0,1
138559158,CC1=NN=C(S1)C2=CC(=C3C=NC(=CC3=C2)NC(=O)N(C)C4CCN(CC4)C)F,0,0,1
138559171,CC1=NC=C(O1)C2=CC(=C3C=NC(=CC3=C2)NC(=O)N(C)C4CCN(CC4)C)F,0,0,1
138559177,CC1=NC=C(O1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4CCN(CC4)CC(C)(F)F,0,0,1
138559179,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CC[C@H]([C@@H](C4)F)NC(C)C,0,0,1
138559184,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4[C@@H]5CC[C@H]4CC(C5)NCC(F)F,0,0,1
138559188,CC1=NC=C(O1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4CCC(CC4)N,0,0,1
138559202,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4C5CCC4CN(C5)C,0,0,1
138559206,CC(C)CN1CCC(CC1)C(=O)NC2=NC=C3C=CC(=CC3=C2)C4=NN(C=C4)C,0,0,1
138559215,CC1=NC=C(O1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4CCC(CC4)NCC(F)F,0,0,1
138559227,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CCC(CC4)N5CCOCC5,0,0,1
138559244,CC1=NN=C(S1)C2=CC(=C3C=NC(=CC3=C2)NC(=O)C4CCC(CC4)N5CCOCC5)F,0,0,1
138559246,CC1=NC=C(O1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N(C)C4CCN(CC4)C,0,0,1
138559251,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4CCC(CC4)N,0,0,1
138559253,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CC5CCC(C4)N5C,0,0,1
138559258,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CCC(CC4)N,0,0,1
138559270,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CCC(CC4)N(C)CC(F)F,0,0,1
138559277,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CCC(CC4)N(C)C,0,0,1
138559284,CC1=NC=C(O1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4CCN(CC4)C,0,0,1
138585572,CCN1CCC(CC1)N2C=C(C=N2)C(=O)NC3=NC=C4C=CC(=CC4=C3)C5=CN(N=N5)C,0,0,1
138585600,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4=CN(N=C4)C5CCN(CC5)C(C)C,0,0,1
138585605,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4=COC(=N4)C5CCNCC5,0,0,1
138585683,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4=COC(=N4)C5CCN(CC5)C,0,0,1
138585696,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4=CN(N=C4)C5CCN(CC5)C,0,0,1
138585703,CCN1CCC(CC1)N2C=C(C=N2)C(=O)NC3=NC=C4C=CC(=CC4=C3)C5=CN(N=C5)C,0,0,1
138585711,CC1=NN=C(S1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4=CN(N=N4)C5CCN(CC5)C,0,0,1
138586375,CC(=O)NC1=CN=CC(=C1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4CCN(CC4)C,0,0,1
138586383,C1CCN(C1)CC2=CC(=CN=C2)C3=CC4=CC(=NC=C4C=C3)NC(=O)C5CC5,0,0,1
138586389,C1CC1C(=O)NC2=NC=C3C=CC(=CC3=C2)C4=CN=CC(=C4)CN5CCOCC5,0,0,1
138805913,CCCCCCCCCCCC(=O)NNC(=O)C1=C(C2C=C(C=CC2=NC1=O)F)O,0,0,1
138805918,CCCCCCCCCCCC(=O)NNC(=O)C1=C(C2C=C(C=CC2=NC1=O)Br)O,0,0,1
138805919,CCCCCCCCCCCC(=O)NNC(=O)C1=C(C2C=C(C=CC2=NC1=O)Cl)O,0,0,1
139192547,C[C@H]1CC/C=C(/C(=O)C2=C(CC(=O)O[C@@H]1C)C(=C(C=C2O)O)Cl)\C,1,0,0
139340129,CC(=O)NCCNC1=NC(=NC(=N1)N2CCOCC2)N3C4=CC=CC=C4N=C3C(F)F,0,1,0
139340172,CNCCNC1=NC(=NC(=N1)N2CCOCC2)N3C4=CC=CC=C4N=C3C(F)F,0,1,0
139340238,CNC(=O)CCNC1=NC(=NC(=N1)N2CCOCC2)N3C4=CC=CC=C4N=C3C(F)F,0,1,0
139529819,CC1=C(C=CC=C1C2=NC3=CC(=CC(=C3O2)C#N)CN4CC[C@H](C4)C(=O)O)C5=C(C(=CC=C5)NC6=NC(=NC7=C6N=CC(=C7)CNC[C@H](C)O)C)C,0,0,1
141717009,CC1=C(SC(=N1)NC(=O)C)C2=CC3=C(C(=C2)Cl)C(=O)N(C3)[C@@H](C)C4CC4,0,1,0
141717490,CC1=C(SC2=C1C(=NN(C3=NN=C(N23)C)CCC4=CNC5=CC=CC=C54)C6=CC=C(C=C6)Cl)C,0,0,1
141717515,CC1=C(SC2=C1C(=NN(C3=NN=C(N23)C)CC4=CC=CC=C4OC)C5=CC=C(C=C5)Cl)C,0,0,1
141717567,CC1=C(SC2=C1C(=NN(C3=NN=C(N23)C)CC4=C(N=CC=C4)N)C5=CC=C(C=C5)Cl)C,0,0,1
141717595,CC1=C(SC2=C1C(=NN(C3=NN=C(N23)C)CC4=CN=CC=C4)C5=CC=C(C=C5)N)CO,0,0,1
141717630,CC1=C(SC2=C1C(=NN(C3=NN=C(N23)C)CC4=CN=CC=C4)C5=CC(=CC=C5)OC)C,0,0,1
141717643,CC1=C(C(=C(S1)N2C(=O)C3=CC=CC=C3C2=O)C(=O)C4=CC=C(C=C4)NC(=O)C)CBr,0,0,1
141717648,CC1=C(SC2=C1C(=NN(C3=NN=C(N23)C)CC4=C(C=CN=C4)OC)C5=CC=C(C=C5)Cl)C,0,0,1
141717677,CC1=C(SC2=C1C(=NN(C3=NN=C(N23)C)CC4=C(N=CC=C4)[N+](=O)[O-])C5=CC=C(C=C5)Cl)C,0,0,1
145713452,CCCCCCOC1CCC2CC3C(NC(=O)NC3=O)OC2C1,0,0,1
145713459,CCCCCOC1CC2C(CC3C(O2)NC(=O)NC3=O)CC1F,0,0,1
145713460,CCCCCCOC1CC2C(CC3C(O2)NC(=O)NC3=O)CC1F,0,0,1
145713461,CCCCCCCOC1CC2C(CC3C(O2)NC(=O)NC3=O)CC1F,0,0,1
145713466,CCCCCCOC1CC2C(CC3C(O2)NC(=O)NC3=O)CC1Cl,0,0,1
145713468,CCCCCOC1CCC2CC3C(NC(=O)NC3=O)OC2C1Cl,0,0,1
145713471,CCCCCCCOC1CCC2CC3C(NC(=O)NC3=O)OC2C1Cl,0,0,1
145713472,CCCCOC1CCC2CC3C(NC(=O)NC3=O)OC2C1Cl,0,0,1
145713473,CCCCCCOC1CCC2CC3C(NC(=O)NC3=O)OC2C1Cl,0,0,1
145713474,CCCCOC1CCC2CC3C(NC(=O)NC3=O)OC2C1F,0,0,1
145713475,CCCCCCOC1CCC2CC3C(NC(=O)NC3=O)OC2C1F,0,0,1
145713478,CCOC1CCC2CC3C(NC(=O)NC3=O)SC2C1,0,0,1
145713479,CCCCOC1CCC2CC3C(NC(=O)NC3=O)OC2C1,0,0,1
145713481,CCCCCCCOC1CCC2CC3C(NC(=O)NC3=O)OC2C1F,0,0,1
145954008,COC1=CC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)NCCCN4C(SCCC4=O)C5=CC=CS5,0,1,0
145956215,CC(=O)O[C@@H]\1COC(=O)/C1=C/C[C@@H]2C(=C)CC[C@H]3[C@]2(CCC(=O)[C@@]3(C)CO[Si](C)(C)C(C)(C)C)C,1,0,0
145957890,CC(=O)O[C@@H]\1COC(=O)/C1=C/C[C@@H]2C(=C)CC[C@H]3[C@]2(CCC(=O)[C@@]3(C)CO)C,1,0,0
145958301,CC(=O)O[C@H]\1COC(=O)/C1=C/C[C@@H]2C(=C)CC[C@H]3[C@]2(CCC(=O)[C@@]3(C)CO[Si](C)(C)C(C)(C)C)C,1,0,0
145958784,CC(=O)O[C@H]\1COC(=O)/C1=C/C[C@@H]2C(=C)CC[C@H]3[C@]2(CC[C@H]([C@@]3(C)CO[Si](C)(C)C(C)(C)C)O)C,1,0,0
145961544,COC1=CC=CC=C1C2=CC3=C(C=CN=C3N2)C4=CC(=C(C=C4)C(=O)N)C5CCCC5,0,0,1
145961740,CC1=C(SC(=N1)NC(=O)C)C2=CC3=C(C(=C2)Cl)C(=O)N(C3)[C@H](C)C4CC4,0,1,0
145963484,CC1=C(SC(=N1)NC(=O)C)C2=CC3=C(C(=C2)S(=O)(=O)CCCO)C(=O)N(C3)[C@@H](C)C4CC4,0,1,0
145969717,CC1/C=C(/CC(=O)/C=C(/CC[C@H]2[C@]1(CC[C@@]2(C(C)C)O)C)\C)\C,0,1,1
145969977,CC(=C)C(=O)N(CC1=CC=C(C=C1)Br)C(=O)/C=C/C2=CC(=C(C(=C2)OC)OC)OC,1,0,0
145976738,CCCCCC1=C(C(=C(C=C1OC)OC)C(=O)C#CC2=CC(=C(C(=C2)OC)OC)OC)O,0,1,0
145979621,C1=COC(=C1)C2=NC3=C(C=C(C(=C3)C4=CC=C(C=C4)C(F)(F)F)Br)N=C2C5=CC=CO5,0,1,0
145980029,COC1=CC2=C(C=C1)N=C3CCCCC3=C2NCCCNC(=O)C4=C(N=C(S4)C5=CC(=NC=C5)NC(=O)C6CC6)OC,0,0,1
145980972,CC1=C(C=CC(=C1)C(=O)O)N(CC2=CC=C(C=C2)C3CCCCC3)C(=O)CN(C)S(=O)(=O)C4=C(C(=C(C(=C4F)F)F)F)F,1,0,0
145983168,COC1=C(C=C(C=N1)C2=CC3=C(C=C2)OCC(=O)N3CCCN4CCOCC4)NS(=O)(=O)C5=C(C=C(C=C5)F)F,0,1,0
145987142,C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=O)(=O)C)N4C5=CC=CC=C5N=C4NC,0,1,0
145987607,CCOC(=O)C1=CC(=CC=C1)NC(=O)NC2CCC3=C(C2)SC(=N3)NC(=O)NC4=CC=CC(=C4)C(=O)OCC,0,0,1
145987747,C/C/1=C/C(=O)C/C(=C/C[C@@]2(CC[C@@]([C@H]2CC1)(C(C)C)O)C)/C,0,1,1
145989125,CN(C)CCNC1=NC(=NC(=N1)OC2=C(C(=C(C(=C2F)F)F)F)F)N3CCCC4=CC=CC=C4C3,0,1,0
145989521,C1=CC(=C(C=C1CC(=O)C2=C(C(=C(C=C2)O)O)O)Cl)F,0,1,0
145990029,CCOC(=O)C1=CC(=CC=C1)NC(=O)NC2=NC3=C(S2)CC(CC3)N4C(=O)C5=CC=CC=C5C4=O,0,0,1
145990758,CCCN(C1CCC2=C(C1)SC(=N2)NC(=O)NC3=CC=CC(=C3)C(=O)O)C(=O)NC4=CC=CC(=C4)C(=O)O,0,0,1
145991660,CC[C@H](C(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=C(C=C(C=C3)C(=O)O)C)N(C)S(=O)(=O)C4=C(C(=C(C(=C4F)F)F)F)F,1,0,0
145991719,C1=CC(=C(C=C1CC(=O)C2=C(C(=C(C=C2)O)O)O)Cl)Cl,0,1,0
147233226,COC1=C(C=C(C=N1)C2=CC3=C(C=C2)OCC(=O)N3C4CC4)NS(=O)(=O)C5=CC=C(C=C5)F,0,1,0
147431947,COC1=C(C=C(C=N1)C2=CC3=C(C=C2)OCC(=O)N3C4=CC=CC=C4)NS(=O)(=O)C5=CC=C(C=C5)F,0,1,0
147759183,C1C(=O)N(C2=C(O1)C=CC(=C2)C3=CC(=C(N=C3)Cl)NS(=O)(=O)C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,0,1,0
147919900,C1CC1N2C(=O)COC3=C2C=C(C=C3)C4=CC(=C(N=C4)Cl)NS(=O)(=O)C5=CC=C(C=C5)F,0,1,0
148191117,COC1=C(C=C(C=N1)C2=CC3=C(C=C2)OCC(=O)N3C4CCCCC4)NS(=O)(=O)C5=CC=C(C=C5)F,0,1,0
148239318,C1C(=O)N(C2=C(O1)C=CC(=C2)C3=CC(=C(N=C3)Cl)NS(=O)(=O)C4=CC=C(C=C4)F)C5=CC=C(C=C5)Cl,0,1,0
148300515,C1C(=O)N(C2=C(O1)C=CC(=C2)C3=CC(=C(N=C3)Cl)NS(=O)(=O)C4=CC=C(C=C4)F)C5=CC=CC=C5,0,1,0
148564044,COC1=CC=C(C=C1)N2C(=O)COC3=C2C=C(C=C3)C4=CC(=C(N=C4)OC)NS(=O)(=O)C5=CC=C(C=C5)F,0,1,0
149093021,COC1=C(C=C(C=N1)C2=CC3=C(C=C2)OCC(=O)N3C4=CC=C(C=C4)F)NS(=O)(=O)C5=CC=C(C=C5)F,0,1,0
149163842,CC1=CC=C(C=C1)N2C(=O)COC3=C2C=C(C=C3)C4=CC(=C(N=C4)Cl)NS(=O)(=O)C5=CC=C(C=C5)F,0,1,0
149556361,C1CN(CCN1CN2C=C3C(=N2)C4=CC=CC=C4OC3=O)S(=O)(=O)C5=CC=C(C=C5)C(F)(F)F,0,1,0
150098922,CCCC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC(=CS3)C4=C(C=CC(=C4)C)C,0,1,1
151212878,CCCC#CC1=C(N=C(S1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCCCC3)C4=C(C=CC(=C4)C)C,0,1,1
151798262,COC(=O)C1=C(C=C(C=C1)N(CC2=CN=C(C=C2)C3CCCCC3)C(=O)[C@H]4CCN4S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)F)F)O,1,0,0
152981558,COC1=CC=C(C=C1)N2C(=O)COC3=C2C=C(C=C3)C4=CC(=C(N=C4)Cl)NS(=O)(=O)C5=CC=C(C=C5)F,0,1,0
153109924,CC1=CC=C(C=C1)N2C(=O)COC3=C2C=C(C=C3)C4=CC(=C(N=C4)OC)NS(=O)(=O)C5=CC=C(C=C5)F,0,1,0
153248266,COC1=C(C=C(C=N1)C2=CC3=C(C=C2)OCC(=O)N3C4=CC=C(C=C4)Cl)NS(=O)(=O)C5=CC=C(C=C5)F,0,1,0
153301538,C1CN([C@H]1C(=O)N(CC2=CN=C(C=C2)C3CCOCC3)C4=CC(=C(C=C4)C(=O)O)O)S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)F)F,1,0,0
153325161,CCCCC[C@@H](C1=NC2=CC=CC=C2N=C1/C=C/[C@H]([C@H](CCCC(=O)OC)O)O)O,0,1,1
154616395,C[C@H]1CCCN1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CC(=NO4)C,0,0,1
154616404,CCCNC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=CO3,0,0,1
154616406,CCCNC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)C3=CC=NN3C,0,0,1
154616408,C[C@H]1C[C@@H](N1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CC(=NO4)C)C,0,0,1
154616436,C[C@H]1CCCN1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=NOC(=C4)C,0,0,1
154616438,CC1(CCN1C(=O)O[C@H]2CC[C@H](C2)C3=CC(=NN3)NC(=O)CC4=CN=C(C=C4)OC)C,0,0,1
154616456,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN(N=C3)C,0,0,1
154616459,CCCNC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CC(=NO3)C,0,0,1
154616465,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=NOC(=C3)C,0,0,1
154616468,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=C(N=C(S3)C)C,0,0,1
154616480,CCCNC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)CC3=CC=NO3,0,0,1
154616484,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN(N=C3)C(C)C,0,0,1
154616486,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=NC=C(S3)OC,0,0,1
154616494,C[C@H]1CCCN1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CN=C(S4)C,0,0,1
154616495,C[C@H]1CCCCN1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CC(=NO4)C,0,0,1
154616503,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)C3=CC(=NN3C)COC,0,0,1
154616512,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN4C(=N3)SC(=N4)C,0,0,1
154616515,CCC(C(F)(F)F)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CC(=NO3)C,0,0,1
154616524,C[C@@H]1CCCCN1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CC(=NO4)C,0,0,1
154616529,CC1=CC(=NO1)CC(=O)NC2=NNC(=C2)[C@H]3CC[C@H](C3)OC(=O)NC(C)(C)C,0,0,1
154616539,CC[C@H](C)CNC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=C(S3)C,0,0,1
154616543,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CC=NN3C,0,0,1
154616557,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CC(=NN3C)C,0,0,1
154616568,CCC1(CCN1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CC(=NO4)C)C,0,0,1
154616575,CCCNC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=C(O3)C,0,0,1
154616586,CCCNC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=C(S3)OC,0,0,1
154616600,C[C@H]1C[C@@H](N1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CN(N=C4)C)C,0,0,1
154616613,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=NC(=CS3)C,0,0,1
154616615,C[C@H]1C[C@@H](N1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=NC=C(O4)C)C,0,0,1
154616644,C[C@H]1CC[C@@H](N1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CC(=NO4)C)C,0,0,1
154616655,CCCNC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)C3=CC=NN3C,0,0,1
154616692,CCCNC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CC=NO3,0,0,1
154616694,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=CN3C,0,0,1
154616700,CCCNC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=CS3,0,0,1
154616704,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=NC=C(O3)C,0,0,1
154616712,CCCNC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=CO3,0,0,1
154616748,CC1=NOC(=C1)CC(=O)NC2=NNC(=C2)[C@H]3CC[C@H](C3)OC(=O)N4CCC4(C)C,0,0,1
154616756,CC1(CCN1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CN=C(C=C4)OC)C,0,0,1
154616760,CCC1CCN1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CC(=NO4)C,0,0,1
154616767,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=C(N=CS3)C,0,0,1
154616772,CC1=CN=C(O1)CC(=O)NC2=NNC(=C2)[C@H]3CC[C@H](C3)OC(=O)N4CCC4(C)C,0,0,1
154616782,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CC=NO3,0,0,1
154616790,CCCNC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=C(S3)C,0,0,1
154616792,CCN(C)C(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=C(S3)C,0,0,1
154616806,CCCNC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)C3=CC(=NN3C)C,0,0,1
154616824,CCCNC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)CC3=CC(=NO3)C,0,0,1
154616840,CCCNC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=C(S3)OC,0,0,1
154616851,CCCNC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=C(O3)C,0,0,1
154616853,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=NOC=C3,0,0,1
154616863,CC1(CCN1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=CN(N=C4)C)C,0,0,1
154616879,C[C@H]1CCCN1C(=O)O[C@@H]2CC[C@@H](C2)C3=CC(=NN3)NC(=O)CC4=NC=C(O4)C,0,0,1
154616884,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=C(N(N=C3)C)C,0,0,1
154616891,CC[C@@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CC=NO3,0,0,1
154664628,CC1=NOC(=C1)CC(=O)NC2=NNC(=C2)[C@H]3CC[C@H](C3)OC(=O)NC(C)CC(F)(F)F,0,0,1
155040533,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=CS3,0,0,1
155040534,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CC(=NO3)C,0,0,1
155040537,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)C3=CC=NN3C,0,0,1
155040538,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN4C(=NC=N4)N=C3,0,0,1
155040540,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)C3=CC=NN3CCO,0,0,1
155040590,CCC(CNC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CC(=NO3)C)CO,0,0,1
155040802,CCCNC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=CS3,0,0,1
155040820,CCCNC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=C(C=C3)OC,0,0,1
155040853,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN=C(S3)C,0,0,1
155040856,CC[C@H](C)NC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)CC3=CC=NO3,0,0,1
155040866,CCC(C)(C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=NC=C(O3)C,0,0,1
155040964,CC[C@H](C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)C3=CC=NN3CCOC,0,0,1
155041004,CCC(C)(C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN(N=C3)C,0,0,1
155041023,CCCNC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)CC3=CC(=NC=C3)OC,0,0,1
155041024,CC[C@@H](C)NC(=O)O[C@H]1CC[C@H](C1)C2=CC(=NN2)NC(=O)CC3=CC=NO3,0,0,1
155041026,CCC(C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)C3=CC(=NN3C)COC,0,0,1
155041044,CC(CC(F)F)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)CC3=CN(N=C3)C,0,0,1
155249689,CN1CCN(CC1)C2=NC=C(C=C2)C3=CC4=C5C(=CN=C4C=C3)C=CC(=O)N5C6=CC=CC(=C6)C(F)(F)F,0,1,0
155295644,CCCCC1C(=NN2C(=NN=C2S1)C3C4CCCC4NN3)C5=CC(=C(C=C5)Cl)Cl,1,0,0
155295670,CC1=NN=C(O1)C2=CC3=CC(=NC=C3C=C2)NC(=O)C4CCN(CC4)C,0,0,1
155295672,CC1=NC=C(O1)C2=CC3=CC(=NC=C3C=C2)NC(=O)N4CCC(CC4)NC(C)C,0,0,1
155489999,CCC(C)C(=O)NC1=NC=C2C=CC(=CC2=C1)C3=CN=CC(=N3)NCC4CCNCC4,0,0,1
155510889,CNC1=NC=NC(=C1)C2=CC=C(O2)C(=O)N[C@@H]3CNCC[C@H]3C4=CC=C(C=C4)Cl,0,1,0
155511113,CN1C(=C(C=N1)Cl)C2=CC=C(S2)C(=O)N[C@@H]3CNCC[C@H]3C4=CC(=CC=C4)F.Cl,0,1,0
155511879,C/C/1=C\[C@@H]2[C@@H]([C@@H](CC(=CCC1)C)C(=O)/C(=C/CO)/CO)C(=C)C(=O)O2,0,1,1
155512930,CN1C(=CC=N1)C2=CC=C(S2)C(=O)N[C@@H]3CNCC[C@H]3C4=CC=C(C=C4)Cl.Cl,0,1,0
155513852,CN1C(=C(C=N1)Br)C2=C(C=C(O2)C(=O)N[C@@H]3CNCC[C@H]3C4=CC=C(C=C4)Cl)Br,0,1,0
